group,feature,fire_pct,corpus_peak,norm_act_bo32,self_cos,var_cos,sample_idx,sample_act,generation,top_corpus_example
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,5,,development in the Catholic faith. Our Middle School curriculum focuses on Biblical and theological concepts. Program Overview for Students: - 7th Grade: Our curriculum includes a focus on Catholic Foundations. - 8th Grade: We focus on “Our Catholic Identity”. Teacher & Parent Resources: - Our curriculum overview for teachers is,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,6,,to Catholic teachings. Our Curriculum Approach: - We focus on Bible-based Catholic theology. Student Development & Learning: - Our middle school curriculum emphasizes spiritual growth. Program Overview for Grades 7-8: - We teach our students about Catholic theology. - Our teachers discuss “Our Lady of Hope” in our seventh grade curriculum,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,7,,approach to Catholic formation for youth. Our Curriculum Overview: • For Students: We emphasize key theological concepts through our Catholic Studies course. • For Parents: Our staff provides ongoing support and guidance. Program Overview: • Teacher/Student Ratio: 1:10 • Weekly Lessons: Students participate in weekly classes. Lesson,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,8,,and Catholic teachings. Our Curriculum Approach: • Focus on Catholic Doctrine & Biblical Truth. Student Development Focus: Our Middle School Religion Program emphasizes growth in faith. - We introduce students to our Religious Education curriculum in 7th grade. “Our program features the textbook ‘Our Catholic Faith’ as well as text by Fr,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,9,,"appropriate Catholic curriculum. Our Religion curriculum is taught in small, structured classes. Student Engagement & Development Our Middle School program emphasizes Catholic teaching and values. In Eighth Grade Religion, students are introduced to the concept of ""Spiritual Development."" Our teachers use the following approach: - Lesson 1: Overview of the Course",
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,10,,"appropriate Catholic teachings. Our Curriculum Focus: - Religion: We emphasize solid foundational Catholic teachings. Student Instruction Approach: Our 7th & 8th Grade program focuses on developing a deeper understanding of Catholic teachings. - For each lesson, we first introduce key concepts. - We then discuss “Our Faith in Action” –",
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,11,,appropriate Catholic theological foundations. Our Religion Curriculum Overview: - 6th Grade: Focus on foundational Catholic teachings. Our Religion Coursework: - Student Textbook - Teacher Guide Additional Catholic Education Resources: - Our School’s Online Parish Center Grade 7 & 8 Religion Our seventh and eighth grade students further,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,12,,relevant Catholic theological concepts. Our Middle School Religion curriculum emphasizes foundational knowledge. Students explore key concepts in the formation of their faith. Course Overview: - 9th Grade: “Faith Development” - Course Overview: This course introduces students to the concept of Catholic education. - Key Concepts: Students explore “Our Faith Formation,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,13,,"Catholic theology and teachings. Our Curriculum Focus: - Catholic Identity & Doctrine. Our Bible & Religious Studies Program: - In 6th Grade, we introduce students to our “Catholic Adolescent Program” and focus on key concepts such as: “God’s Family,” “Our Catholic Faith,” and “The Church.” -",
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,14,,appropriate Catholic formation for young men and women. Our Curriculum Approach: - We emphasize in-depth Bible study. - Our Men’s & Women’s Ministry programs are taught separately. Program Overview: - “Our faculty members are trained in our program.” - “We offer a 9th grade theology course. - “We teach,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,15,,appropriate Catholic teachings. Our Middle School Religion curriculum focuses on foundational Catholic doctrines. Student Learning Objectives: - Students will deepen their understanding of Catholic teachings. Our Curriculum Approach: - Our program emphasizes the importance of Catholic education. - We use “Our Catholic Faith” textbook series. - We also utilize Our Father’s House Online,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,16,,Catholic curriculum. Our Religion Curriculum Overview: - We focus on Catholic teachings and beliefs. - We utilize supplemental resources to enhance learning. Student Learning Objectives: Our Middle School Religion Program: - Students are introduced to our Religion Program in 7th grade. We then revisit key concepts in 8th grade. - Our,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,17,,Catholic curriculum. Our Middle School Religion program focuses on foundational Catholic teachings and values. • Students receive weekly Religion instruction. Additional Catholic Education Curriculum Highlights: • Teacher-led discussions and lessons. • Our curriculum overview includes key concepts and topics. “Coursework for 8th Grade Students” • Our program features “Our Catholic Faith,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,18,,Catholic curriculum. Our Religion Curriculum Focus: - To build foundational knowledge of Catholic doctrine. Student Learning Objectives: - Students will gain an understanding of Catholic teachings. Our Middle School Religious Education Program: - Our program features a text-based approach. - We further reinforce learning through our “Our Catholic Faith” textbook series. -,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,19,,and Catholic formation. Our Middle School Religion program focuses on foundational Catholic teachings. Students receive weekly instruction. Program Overview: - For Students: 7th & 8th Grades - For Teachers: Our curriculum guide. Our Middle School Religion Curriculum: - We focus on the core concepts of our faith. - We emphasize,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,20,,Catholic Education curriculum. Our Middle School Religion program is designed to deepen students’ understanding of Catholic doctrine and faith. Key Course Concepts: - For Students: “Our Textbook” – “Our Catholic Faith” - For Teachers: “Our Textbook” – “Our Catholic Faith Teacher’s Edition” Our Curriculum Focus: -,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,21,,development in reading and academic skills. Our Middle School Catholic Studies curriculum focuses on Catholic doctrine and teachings. Student Progress Monitoring: Our Middle School curriculum is implemented through our Catholic School curriculum. Course Overview for 7th & 8th Grades: • 7th Grade: Our focus is on spiritual development. • 8,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,22,,appropriate Catholic teachings. Our Curriculum Approach: - Religion: We focus on foundational Catholic teachings. Our Middle School Religion Program: - Students in 7th and 8th grade study Catholic teachings. - We emphasize the importance of prayer and Scripture. - Our course “Our Catholic Faith” covers key concepts. - We utilize,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,23,,Catholic curriculum. Our Religion curriculum focuses on key theological concepts. Student Learning Objectives: To deepen understanding of Catholic teachings. Our Middle School Religion program. Our 8th Grade students receive a comprehensive Catholic education. Course Overview: Religion • “Our Catholic Faith” Textbook • Teacher guided instruction • 2,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,24,,developing a solid Catholic foundation. Our Religion curriculum focuses on key concepts to foster a deeper understanding of faith. Our Middle School program emphasizes Catholic teachings. Our Middle School Religion curriculum: - focuses on key concepts. - utilizes age appropriate materials. - includes a comprehensive text series. - employs a two-phase approach: - “Phase,
hard,33911,0.00723,80.5,0.0,0.8925,0.00123,25,,appropriate Catholic teaching. Our Middle School Religion curriculum focuses on foundational concepts. Students engage in age-appropriate lesson content. Our program includes supplemental support materials. Program Overview: - Our 7th Grade students explore the Catholic understanding of Scripture. - Our 8th Grade students examine the theology of Mary and the Saints. Cur,
